user_id,duration,id,loginTime,logoutTime
TDsXrcrNe23SkAMW5IvHcoXcPrAy,720.0,2024-07-21,2024-07-21 09:17:02,2024-07-21 09:29:02
TDsXrcrNe23SkAMW5IvHcoXcPrAy,0.0,2024-07-22,2024-07-22 10:03:16,2024-07-22 10:03:16
TDsXrcrNe23SkAMW5IvHcoXcPrAy,600.0,2024-07-23,2024-07-23 10:24:10,2024-07-23 10:34:10
TDsXrcrNe23SkAMW5IvHcoXcPrAy,960.0,2024-07-24,2024-07-24 08:16:33,2024-07-24 08:32:33
TDsXrcrNe23SkAMW5IvHcoXcPrAy,120.0,2024-07-25,2024-07-25 10:26:24,2024-07-25 10:28:24
TDsXrcrNe23SkAMW5IvHcoXcPrAy,1140.0,2024-07-26,2024-07-26 10:41:51,2024-07-26 11:00:51
TDsXrcrNe23SkAMW5IvHcoXcPrAy,60.0,2024-07-27,2024-07-27 10:30:16,2024-07-27 10:31:16
TDsXrcrNe23SkAMW5IvHcoXcPrAy,1140.0,2024-07-28,2024-07-28 08:26:09,2024-07-28 08:45:09
TDsXrcrNe23SkAMW5IvHcoXcPrAy,960.0,2024-07-29,2024-07-29 10:08:07,2024-07-29 10:24:07
TDsXrcrNe23SkAMW5IvHcoXcPrAy,360.0,2024-07-30,2024-07-30 10:21:47,2024-07-30 10:27:47
TDsXrcrNe23SkAMW5IvHcoXcPrAy,60.0,2024-07-31,2024-07-31 09:02:05,2024-07-31 09:03:05
TDsXrcrNe23SkAMW5IvHcoXcPrAy,300.0,2024-08-01,2024-08-01 08:53:55,2024-08-01 08:58:55
ZuVhLRzbYCqVW3Cq1OUk1qZse1Mw,180.0,2024-07-06,2024-07-06 10:56:32,2024-07-06 10:59:32
ZuVhLRzbYCqVW3Cq1OUk1qZse1Mw,1020.0,2024-07-07,2024-07-07 09:52:51,2024-07-07 10:09:51
ZuVhLRzbYCqVW3Cq1OUk1qZse1Mw,1080.0,2024-07-08,2024-07-08 10:23:02,2024-07-08 10:41:02
ZuVhLRzbYCqVW3Cq1OUk1qZse1Mw,180.0,2024-07-09,2024-07-09 09:38:26,2024-07-09 09:41:26
ZuVhLRzbYCqVW3Cq1OUk1qZse1Mw,120.0,2024-07-10,2024-07-10 09:36:14,2024-07-10 09:38:14
ZuVhLRzbYCqVW3Cq1OUk1qZse1Mw,240.0,2024-07-11,2024-07-11 08:36:02,2024-07-11 08:40:02
ZuVhLRzbYCqVW3Cq1OUk1qZse1Mw,660.0,2024-07-12,2024-07-12 10:38:58,2024-07-12 10:49:58
ZuVhLRzbYCqVW3Cq1OUk1qZse1Mw,660.0,2024-07-13,2024-07-13 08:47:11,2024-07-13 08:58:11
ZuVhLRzbYCqVW3Cq1OUk1qZse1Mw,180.0,2024-07-14,2024-07-14 08:18:01,2024-07-14 08:21:01
ZuVhLRzbYCqVW3Cq1OUk1qZse1Mw,840.0,2024-07-15,2024-07-15 09:28:44,2024-07-15 09:42:44
ZuVhLRzbYCqVW3Cq1OUk1qZse1Mw,240.0,2024-07-16,2024-07-16 09:31:14,2024-07-16 09:35:14
ZuVhLRzbYCqVW3Cq1OUk1qZse1Mw,300.0,2024-07-17,2024-07-17 09:22:54,2024-07-17 09:27:54
ZuVhLRzbYCqVW3Cq1OUk1qZse1Mw,120.0,2024-07-18,2024-07-18 08:29:53,2024-07-18 08:31:53
ZuVhLRzbYCqVW3Cq1OUk1qZse1Mw,960.0,2024-07-19,2024-07-19 10:00:58,2024-07-19 10:16:58
ZuVhLRzbYCqVW3Cq1OUk1qZse1Mw,1140.0,2024-07-20,2024-07-20 08:55:21,2024-07-20 09:14:21
VRtApYFHqbsjznJyOuJW3C7e13t8,300.0,2024-07-24,2024-07-24 08:02:56,2024-07-24 08:07:56
VRtApYFHqbsjznJyOuJW3C7e13t8,300.0,2024-07-25,2024-07-25 09:35:37,2024-07-25 09:40:37
VRtApYFHqbsjznJyOuJW3C7e13t8,960.0,2024-07-26,2024-07-26 10:26:42,2024-07-26 10:42:42
VRtApYFHqbsjznJyOuJW3C7e13t8,900.0,2024-07-27,2024-07-27 10:42:50,2024-07-27 10:57:50
VRtApYFHqbsjznJyOuJW3C7e13t8,1080.0,2024-07-28,2024-07-28 10:24:47,2024-07-28 10:42:47
VRtApYFHqbsjznJyOuJW3C7e13t8,1020.0,2024-07-29,2024-07-29 10:32:36,2024-07-29 10:49:36
VRtApYFHqbsjznJyOuJW3C7e13t8,840.0,2024-07-30,2024-07-30 10:31:01,2024-07-30 10:45:01
VRtApYFHqbsjznJyOuJW3C7e13t8,1080.0,2024-07-31,2024-07-31 09:58:50,2024-07-31 10:16:50
VRtApYFHqbsjznJyOuJW3C7e13t8,1020.0,2024-08-01,2024-08-01 10:54:38,2024-08-01 11:11:38
VRtApYFHqbsjznJyOuJW3C7e13t8,1080.0,2024-08-02,2024-08-02 10:57:07,2024-08-02 11:15:07
VRtApYFHqbsjznJyOuJW3C7e13t8,480.0,2024-08-03,2024-08-03 08:39:41,2024-08-03 08:47:41
VRtApYFHqbsjznJyOuJW3C7e13t8,660.0,2024-08-04,2024-08-04 08:18:43,2024-08-04 08:29:43
iM05RivsK0UTDqFOcYoQWa1bzzg4,480.0,2024-07-18,2024-07-18 08:52:03,2024-07-18 09:00:03
iM05RivsK0UTDqFOcYoQWa1bzzg4,840.0,2024-07-19,2024-07-19 09:40:15,2024-07-19 09:54:15
iM05RivsK0UTDqFOcYoQWa1bzzg4,1140.0,2024-07-20,2024-07-20 08:01:03,2024-07-20 08:20:03
iM05RivsK0UTDqFOcYoQWa1bzzg4,420.0,2024-07-21,2024-07-21 10:57:24,2024-07-21 11:04:24
iM05RivsK0UTDqFOcYoQWa1bzzg4,720.0,2024-07-22,2024-07-22 08:22:42,2024-07-22 08:34:42
iM05RivsK0UTDqFOcYoQWa1bzzg4,840.0,2024-07-23,2024-07-23 08:37:53,2024-07-23 08:51:53
iM05RivsK0UTDqFOcYoQWa1bzzg4,780.0,2024-07-24,2024-07-24 09:26:48,2024-07-24 09:39:48
iM05RivsK0UTDqFOcYoQWa1bzzg4,1140.0,2024-07-25,2024-07-25 10:19:53,2024-07-25 10:38:53
iM05RivsK0UTDqFOcYoQWa1bzzg4,0.0,2024-07-26,2024-07-26 08:39:53,2024-07-26 08:39:53
iM05RivsK0UTDqFOcYoQWa1bzzg4,840.0,2024-07-27,2024-07-27 10:36:32,2024-07-27 10:50:32
iM05RivsK0UTDqFOcYoQWa1bzzg4,660.0,2024-07-28,2024-07-28 08:30:29,2024-07-28 08:41:29
iM05RivsK0UTDqFOcYoQWa1bzzg4,300.0,2024-07-29,2024-07-29 10:29:44,2024-07-29 10:34:44
iM05RivsK0UTDqFOcYoQWa1bzzg4,420.0,2024-07-30,2024-07-30 09:46:01,2024-07-30 09:53:01
iM05RivsK0UTDqFOcYoQWa1bzzg4,300.0,2024-07-31,2024-07-31 09:00:07,2024-07-31 09:05:07
iM05RivsK0UTDqFOcYoQWa1bzzg4,1080.0,2024-08-01,2024-08-01 09:44:16,2024-08-01 10:02:16
F517GYgbwp4jH26wX3k6JFKRlaxA,420.0,2024-07-20,2024-07-20 08:44:35,2024-07-20 08:51:35
F517GYgbwp4jH26wX3k6JFKRlaxA,60.0,2024-07-21,2024-07-21 09:05:36,2024-07-21 09:06:36
F517GYgbwp4jH26wX3k6JFKRlaxA,840.0,2024-07-22,2024-07-22 08:21:51,2024-07-22 08:35:51
F517GYgbwp4jH26wX3k6JFKRlaxA,240.0,2024-07-23,2024-07-23 08:42:52,2024-07-23 08:46:52
F517GYgbwp4jH26wX3k6JFKRlaxA,600.0,2024-07-24,2024-07-24 10:50:42,2024-07-24 11:00:42
F517GYgbwp4jH26wX3k6JFKRlaxA,1080.0,2024-07-25,2024-07-25 09:36:44,2024-07-25 09:54:44
F517GYgbwp4jH26wX3k6JFKRlaxA,540.0,2024-07-26,2024-07-26 10:07:13,2024-07-26 10:16:13
F517GYgbwp4jH26wX3k6JFKRlaxA,600.0,2024-07-27,2024-07-27 08:34:34,2024-07-27 08:44:34
F517GYgbwp4jH26wX3k6JFKRlaxA,120.0,2024-07-28,2024-07-28 08:57:51,2024-07-28 08:59:51
F517GYgbwp4jH26wX3k6JFKRlaxA,120.0,2024-07-29,2024-07-29 10:37:55,2024-07-29 10:39:55
F517GYgbwp4jH26wX3k6JFKRlaxA,840.0,2024-07-30,2024-07-30 09:00:30,2024-07-30 09:14:30
F517GYgbwp4jH26wX3k6JFKRlaxA,120.0,2024-07-31,2024-07-31 08:13:37,2024-07-31 08:15:37
F517GYgbwp4jH26wX3k6JFKRlaxA,60.0,2024-08-01,2024-08-01 10:09:43,2024-08-01 10:10:43
F517GYgbwp4jH26wX3k6JFKRlaxA,0.0,2024-08-02,2024-08-02 10:09:15,2024-08-02 10:09:15
F517GYgbwp4jH26wX3k6JFKRlaxA,120.0,2024-08-03,2024-08-03 09:03:21,2024-08-03 09:05:21
4rK5yyeD1ghITdszt8c1moeHzMFc,1080.0,2024-07-11,2024-07-11 09:55:13,2024-07-11 10:13:13
4rK5yyeD1ghITdszt8c1moeHzMFc,600.0,2024-07-12,2024-07-12 10:29:17,2024-07-12 10:39:17
4rK5yyeD1ghITdszt8c1moeHzMFc,240.0,2024-07-13,2024-07-13 09:24:29,2024-07-13 09:28:29
4rK5yyeD1ghITdszt8c1moeHzMFc,960.0,2024-07-14,2024-07-14 08:15:48,2024-07-14 08:31:48
4rK5yyeD1ghITdszt8c1moeHzMFc,840.0,2024-07-15,2024-07-15 10:37:00,2024-07-15 10:51:00
4rK5yyeD1ghITdszt8c1moeHzMFc,960.0,2024-07-16,2024-07-16 10:52:08,2024-07-16 11:08:08
4rK5yyeD1ghITdszt8c1moeHzMFc,600.0,2024-07-17,2024-07-17 10:25:10,2024-07-17 10:35:10
4rK5yyeD1ghITdszt8c1moeHzMFc,660.0,2024-07-18,2024-07-18 09:47:33,2024-07-18 09:58:33
4rK5yyeD1ghITdszt8c1moeHzMFc,540.0,2024-07-19,2024-07-19 08:41:53,2024-07-19 08:50:53
4rK5yyeD1ghITdszt8c1moeHzMFc,540.0,2024-07-20,2024-07-20 10:08:03,2024-07-20 10:17:03
4rK5yyeD1ghITdszt8c1moeHzMFc,720.0,2024-07-21,2024-07-21 09:14:03,2024-07-21 09:26:03
4rK5yyeD1ghITdszt8c1moeHzMFc,240.0,2024-07-22,2024-07-22 09:18:03,2024-07-22 09:22:03
4rK5yyeD1ghITdszt8c1moeHzMFc,480.0,2024-07-23,2024-07-23 08:23:25,2024-07-23 08:31:25
4rK5yyeD1ghITdszt8c1moeHzMFc,420.0,2024-07-24,2024-07-24 10:05:20,2024-07-24 10:12:20
4rK5yyeD1ghITdszt8c1moeHzMFc,180.0,2024-07-25,2024-07-25 10:36:14,2024-07-25 10:39:14
2MTKFsq33wIoUGdskR56DhiOve58,720.0,2024-07-27,2024-07-27 10:54:32,2024-07-27 11:06:32
2MTKFsq33wIoUGdskR56DhiOve58,540.0,2024-07-28,2024-07-28 08:19:56,2024-07-28 08:28:56
2MTKFsq33wIoUGdskR56DhiOve58,0.0,2024-07-29,2024-07-29 10:18:45,2024-07-29 10:18:45
2MTKFsq33wIoUGdskR56DhiOve58,1020.0,2024-07-30,2024-07-30 08:14:19,2024-07-30 08:31:19
2MTKFsq33wIoUGdskR56DhiOve58,60.0,2024-07-31,2024-07-31 08:30:41,2024-07-31 08:31:41
2MTKFsq33wIoUGdskR56DhiOve58,900.0,2024-08-01,2024-08-01 09:52:33,2024-08-01 10:07:33
2MTKFsq33wIoUGdskR56DhiOve58,540.0,2024-08-02,2024-08-02 10:39:43,2024-08-02 10:48:43
2MTKFsq33wIoUGdskR56DhiOve58,300.0,2024-08-03,2024-08-03 10:42:34,2024-08-03 10:47:34
2MTKFsq33wIoUGdskR56DhiOve58,1080.0,2024-08-04,2024-08-04 08:32:14,2024-08-04 08:50:14
3yjDNXQeetYGAEn2QeHrYzXJWTEC,1140.0,2024-07-08,2024-07-08 08:07:53,2024-07-08 08:26:53
3yjDNXQeetYGAEn2QeHrYzXJWTEC,360.0,2024-07-09,2024-07-09 08:16:47,2024-07-09 08:22:47
3yjDNXQeetYGAEn2QeHrYzXJWTEC,300.0,2024-07-10,2024-07-10 09:25:12,2024-07-10 09:30:12
3yjDNXQeetYGAEn2QeHrYzXJWTEC,660.0,2024-07-11,2024-07-11 10:18:30,2024-07-11 10:29:30
3yjDNXQeetYGAEn2QeHrYzXJWTEC,300.0,2024-07-12,2024-07-12 09:40:21,2024-07-12 09:45:21
3yjDNXQeetYGAEn2QeHrYzXJWTEC,0.0,2024-07-13,2024-07-13 10:56:20,2024-07-13 10:56:20
3yjDNXQeetYGAEn2QeHrYzXJWTEC,1140.0,2024-07-14,2024-07-14 08:32:38,2024-07-14 08:51:38
3yjDNXQeetYGAEn2QeHrYzXJWTEC,60.0,2024-07-15,2024-07-15 08:13:22,2024-07-15 08:14:22
3yjDNXQeetYGAEn2QeHrYzXJWTEC,240.0,2024-07-16,2024-07-16 09:48:21,2024-07-16 09:52:21
3yjDNXQeetYGAEn2QeHrYzXJWTEC,840.0,2024-07-17,2024-07-17 08:10:36,2024-07-17 08:24:36
3yjDNXQeetYGAEn2QeHrYzXJWTEC,660.0,2024-07-18,2024-07-18 10:09:15,2024-07-18 10:20:15
3yjDNXQeetYGAEn2QeHrYzXJWTEC,840.0,2024-07-19,2024-07-19 10:27:16,2024-07-19 10:41:16
3yjDNXQeetYGAEn2QeHrYzXJWTEC,360.0,2024-07-20,2024-07-20 09:29:38,2024-07-20 09:35:38
3yjDNXQeetYGAEn2QeHrYzXJWTEC,720.0,2024-07-21,2024-07-21 08:14:05,2024-07-21 08:26:05
3yjDNXQeetYGAEn2QeHrYzXJWTEC,60.0,2024-07-22,2024-07-22 10:42:06,2024-07-22 10:43:06
v77G361zqoYXDSO8zwlll4IADveI,960.0,2024-07-10,2024-07-10 10:11:37,2024-07-10 10:27:37
v77G361zqoYXDSO8zwlll4IADveI,180.0,2024-07-11,2024-07-11 08:08:39,2024-07-11 08:11:39
v77G361zqoYXDSO8zwlll4IADveI,420.0,2024-07-12,2024-07-12 10:24:42,2024-07-12 10:31:42
v77G361zqoYXDSO8zwlll4IADveI,480.0,2024-07-13,2024-07-13 10:39:07,2024-07-13 10:47:07
v77G361zqoYXDSO8zwlll4IADveI,420.0,2024-07-14,2024-07-14 08:28:21,2024-07-14 08:35:21
v77G361zqoYXDSO8zwlll4IADveI,960.0,2024-07-15,2024-07-15 08:17:36,2024-07-15 08:33:36
v77G361zqoYXDSO8zwlll4IADveI,720.0,2024-07-16,2024-07-16 10:30:41,2024-07-16 10:42:41
v77G361zqoYXDSO8zwlll4IADveI,0.0,2024-07-17,2024-07-17 09:42:53,2024-07-17 09:42:53
v77G361zqoYXDSO8zwlll4IADveI,540.0,2024-07-18,2024-07-18 09:02:52,2024-07-18 09:11:52
v77G361zqoYXDSO8zwlll4IADveI,1080.0,2024-07-19,2024-07-19 10:52:01,2024-07-19 11:10:01
v77G361zqoYXDSO8zwlll4IADveI,960.0,2024-07-20,2024-07-20 10:03:14,2024-07-20 10:19:14
v77G361zqoYXDSO8zwlll4IADveI,720.0,2024-07-21,2024-07-21 10:27:02,2024-07-21 10:39:02
v77G361zqoYXDSO8zwlll4IADveI,300.0,2024-07-22,2024-07-22 08:51:40,2024-07-22 08:56:40
v77G361zqoYXDSO8zwlll4IADveI,720.0,2024-07-23,2024-07-23 08:17:48,2024-07-23 08:29:48
v77G361zqoYXDSO8zwlll4IADveI,840.0,2024-07-24,2024-07-24 08:00:29,2024-07-24 08:14:29
1jZwUgNM7VVwy3VN7nS2i5x9JTWv,780.0,2024-07-16,2024-07-16 08:36:24,2024-07-16 08:49:24
1jZwUgNM7VVwy3VN7nS2i5x9JTWv,720.0,2024-07-17,2024-07-17 09:28:42,2024-07-17 09:40:42
1jZwUgNM7VVwy3VN7nS2i5x9JTWv,1140.0,2024-07-18,2024-07-18 08:45:51,2024-07-18 09:04:51
1jZwUgNM7VVwy3VN7nS2i5x9JTWv,660.0,2024-07-19,2024-07-19 10:30:21,2024-07-19 10:41:21
1jZwUgNM7VVwy3VN7nS2i5x9JTWv,480.0,2024-07-20,2024-07-20 08:47:42,2024-07-20 08:55:42
1jZwUgNM7VVwy3VN7nS2i5x9JTWv,600.0,2024-07-21,2024-07-21 08:10:51,2024-07-21 08:20:51
1jZwUgNM7VVwy3VN7nS2i5x9JTWv,600.0,2024-07-22,2024-07-22 09:51:56,2024-07-22 10:01:56
1jZwUgNM7VVwy3VN7nS2i5x9JTWv,480.0,2024-07-23,2024-07-23 08:06:54,2024-07-23 08:14:54
1jZwUgNM7VVwy3VN7nS2i5x9JTWv,120.0,2024-07-24,2024-07-24 10:00:11,2024-07-24 10:02:11
1jZwUgNM7VVwy3VN7nS2i5x9JTWv,120.0,2024-07-25,2024-07-25 10:38:10,2024-07-25 10:40:10
1jZwUgNM7VVwy3VN7nS2i5x9JTWv,420.0,2024-07-26,2024-07-26 09:29:43,2024-07-26 09:36:43
1jZwUgNM7VVwy3VN7nS2i5x9JTWv,300.0,2024-07-27,2024-07-27 08:36:33,2024-07-27 08:41:33
1jZwUgNM7VVwy3VN7nS2i5x9JTWv,540.0,2024-07-28,2024-07-28 08:18:44,2024-07-28 08:27:44
1jZwUgNM7VVwy3VN7nS2i5x9JTWv,360.0,2024-07-29,2024-07-29 09:46:53,2024-07-29 09:52:53
1jZwUgNM7VVwy3VN7nS2i5x9JTWv,240.0,2024-07-30,2024-07-30 10:58:24,2024-07-30 11:02:24
mmdgDGZY3IUruVfkjkhAopkgj3BW,360.0,2024-07-31,2024-07-31 10:29:44,2024-07-31 10:35:44
mmdgDGZY3IUruVfkjkhAopkgj3BW,1140.0,2024-08-01,2024-08-01 10:36:06,2024-08-01 10:55:06
mmdgDGZY3IUruVfkjkhAopkgj3BW,960.0,2024-08-02,2024-08-02 08:10:21,2024-08-02 08:26:21
mmdgDGZY3IUruVfkjkhAopkgj3BW,1080.0,2024-08-03,2024-08-03 09:29:44,2024-08-03 09:47:44
mmdgDGZY3IUruVfkjkhAopkgj3BW,600.0,2024-08-04,2024-08-04 09:05:15,2024-08-04 09:15:15
T5lTnOD4nCbzNwHHIsMwvRtnI0HD,60.0,2024-07-07,2024-07-07 09:40:22,2024-07-07 09:41:22
T5lTnOD4nCbzNwHHIsMwvRtnI0HD,180.0,2024-07-08,2024-07-08 08:11:13,2024-07-08 08:14:13
T5lTnOD4nCbzNwHHIsMwvRtnI0HD,840.0,2024-07-09,2024-07-09 09:26:51,2024-07-09 09:40:51
T5lTnOD4nCbzNwHHIsMwvRtnI0HD,1020.0,2024-07-10,2024-07-10 09:45:46,2024-07-10 10:02:46
T5lTnOD4nCbzNwHHIsMwvRtnI0HD,300.0,2024-07-11,2024-07-11 08:42:13,2024-07-11 08:47:13
T5lTnOD4nCbzNwHHIsMwvRtnI0HD,1140.0,2024-07-12,2024-07-12 10:18:18,2024-07-12 10:37:18
T5lTnOD4nCbzNwHHIsMwvRtnI0HD,960.0,2024-07-13,2024-07-13 08:12:51,2024-07-13 08:28:51
T5lTnOD4nCbzNwHHIsMwvRtnI0HD,60.0,2024-07-14,2024-07-14 08:47:39,2024-07-14 08:48:39
T5lTnOD4nCbzNwHHIsMwvRtnI0HD,360.0,2024-07-15,2024-07-15 08:31:22,2024-07-15 08:37:22
T5lTnOD4nCbzNwHHIsMwvRtnI0HD,60.0,2024-07-16,2024-07-16 08:00:44,2024-07-16 08:01:44
T5lTnOD4nCbzNwHHIsMwvRtnI0HD,900.0,2024-07-17,2024-07-17 09:22:39,2024-07-17 09:37:39
T5lTnOD4nCbzNwHHIsMwvRtnI0HD,360.0,2024-07-18,2024-07-18 08:09:47,2024-07-18 08:15:47
T5lTnOD4nCbzNwHHIsMwvRtnI0HD,660.0,2024-07-19,2024-07-19 08:25:28,2024-07-19 08:36:28
T5lTnOD4nCbzNwHHIsMwvRtnI0HD,360.0,2024-07-20,2024-07-20 09:30:29,2024-07-20 09:36:29
T5lTnOD4nCbzNwHHIsMwvRtnI0HD,120.0,2024-07-21,2024-07-21 08:09:57,2024-07-21 08:11:57
aCluDRGNQNqNvMYUj9DjOAua2K1i,480.0,2024-07-10,2024-07-10 09:35:56,2024-07-10 09:43:56
aCluDRGNQNqNvMYUj9DjOAua2K1i,840.0,2024-07-11,2024-07-11 09:58:04,2024-07-11 10:12:04
aCluDRGNQNqNvMYUj9DjOAua2K1i,840.0,2024-07-12,2024-07-12 09:32:36,2024-07-12 09:46:36
aCluDRGNQNqNvMYUj9DjOAua2K1i,780.0,2024-07-13,2024-07-13 08:51:44,2024-07-13 09:04:44
aCluDRGNQNqNvMYUj9DjOAua2K1i,360.0,2024-07-14,2024-07-14 10:08:57,2024-07-14 10:14:57
aCluDRGNQNqNvMYUj9DjOAua2K1i,0.0,2024-07-15,2024-07-15 08:21:22,2024-07-15 08:21:22
aCluDRGNQNqNvMYUj9DjOAua2K1i,900.0,2024-07-16,2024-07-16 09:57:37,2024-07-16 10:12:37
aCluDRGNQNqNvMYUj9DjOAua2K1i,180.0,2024-07-17,2024-07-17 09:21:26,2024-07-17 09:24:26
aCluDRGNQNqNvMYUj9DjOAua2K1i,540.0,2024-07-18,2024-07-18 10:14:06,2024-07-18 10:23:06
aCluDRGNQNqNvMYUj9DjOAua2K1i,540.0,2024-07-19,2024-07-19 10:38:57,2024-07-19 10:47:57
aCluDRGNQNqNvMYUj9DjOAua2K1i,180.0,2024-07-20,2024-07-20 10:17:41,2024-07-20 10:20:41
aCluDRGNQNqNvMYUj9DjOAua2K1i,180.0,2024-07-21,2024-07-21 08:55:35,2024-07-21 08:58:35
aCluDRGNQNqNvMYUj9DjOAua2K1i,780.0,2024-07-22,2024-07-22 08:04:43,2024-07-22 08:17:43
aCluDRGNQNqNvMYUj9DjOAua2K1i,240.0,2024-07-23,2024-07-23 09:30:33,2024-07-23 09:34:33
aCluDRGNQNqNvMYUj9DjOAua2K1i,900.0,2024-07-24,2024-07-24 08:43:33,2024-07-24 08:58:33
kn9aOLeJK2WDhG6GPxIvBi8wZhsy,780.0,2024-07-05,2024-07-05 09:34:11,2024-07-05 09:47:11
kn9aOLeJK2WDhG6GPxIvBi8wZhsy,240.0,2024-07-06,2024-07-06 09:01:46,2024-07-06 09:05:46
kn9aOLeJK2WDhG6GPxIvBi8wZhsy,180.0,2024-07-07,2024-07-07 08:33:19,2024-07-07 08:36:19
kn9aOLeJK2WDhG6GPxIvBi8wZhsy,660.0,2024-07-08,2024-07-08 08:28:36,2024-07-08 08:39:36
kn9aOLeJK2WDhG6GPxIvBi8wZhsy,180.0,2024-07-09,2024-07-09 09:53:45,2024-07-09 09:56:45
kn9aOLeJK2WDhG6GPxIvBi8wZhsy,120.0,2024-07-10,2024-07-10 08:09:50,2024-07-10 08:11:50
kn9aOLeJK2WDhG6GPxIvBi8wZhsy,540.0,2024-07-11,2024-07-11 08:25:43,2024-07-11 08:34:43
kn9aOLeJK2WDhG6GPxIvBi8wZhsy,240.0,2024-07-12,2024-07-12 10:32:26,2024-07-12 10:36:26
kn9aOLeJK2WDhG6GPxIvBi8wZhsy,0.0,2024-07-13,2024-07-13 09:26:03,2024-07-13 09:26:03
kn9aOLeJK2WDhG6GPxIvBi8wZhsy,0.0,2024-07-14,2024-07-14 09:24:46,2024-07-14 09:24:46
kn9aOLeJK2WDhG6GPxIvBi8wZhsy,720.0,2024-07-15,2024-07-15 09:47:14,2024-07-15 09:59:14
kn9aOLeJK2WDhG6GPxIvBi8wZhsy,600.0,2024-07-16,2024-07-16 09:14:29,2024-07-16 09:24:29
kn9aOLeJK2WDhG6GPxIvBi8wZhsy,1140.0,2024-07-17,2024-07-17 10:54:32,2024-07-17 11:13:32
kn9aOLeJK2WDhG6GPxIvBi8wZhsy,420.0,2024-07-18,2024-07-18 09:27:51,2024-07-18 09:34:51
kn9aOLeJK2WDhG6GPxIvBi8wZhsy,1080.0,2024-07-19,2024-07-19 09:56:08,2024-07-19 10:14:08
DG42Ytu3QXK49BG86gMjPYxmIBkv,840.0,2024-07-11,2024-07-11 09:42:58,2024-07-11 09:56:58
DG42Ytu3QXK49BG86gMjPYxmIBkv,420.0,2024-07-12,2024-07-12 10:27:58,2024-07-12 10:34:58
DG42Ytu3QXK49BG86gMjPYxmIBkv,60.0,2024-07-13,2024-07-13 10:56:31,2024-07-13 10:57:31
DG42Ytu3QXK49BG86gMjPYxmIBkv,180.0,2024-07-14,2024-07-14 09:56:20,2024-07-14 09:59:20
DG42Ytu3QXK49BG86gMjPYxmIBkv,480.0,2024-07-15,2024-07-15 10:11:47,2024-07-15 10:19:47
DG42Ytu3QXK49BG86gMjPYxmIBkv,300.0,2024-07-16,2024-07-16 10:57:50,2024-07-16 11:02:50
DG42Ytu3QXK49BG86gMjPYxmIBkv,1080.0,2024-07-17,2024-07-17 10:36:45,2024-07-17 10:54:45
DG42Ytu3QXK49BG86gMjPYxmIBkv,60.0,2024-07-18,2024-07-18 09:37:19,2024-07-18 09:38:19
DG42Ytu3QXK49BG86gMjPYxmIBkv,840.0,2024-07-19,2024-07-19 09:43:08,2024-07-19 09:57:08
DG42Ytu3QXK49BG86gMjPYxmIBkv,180.0,2024-07-20,2024-07-20 09:58:20,2024-07-20 10:01:20
DG42Ytu3QXK49BG86gMjPYxmIBkv,240.0,2024-07-21,2024-07-21 10:30:04,2024-07-21 10:34:04
DG42Ytu3QXK49BG86gMjPYxmIBkv,300.0,2024-07-22,2024-07-22 09:07:31,2024-07-22 09:12:31
DG42Ytu3QXK49BG86gMjPYxmIBkv,0.0,2024-07-23,2024-07-23 10:29:10,2024-07-23 10:29:10
DG42Ytu3QXK49BG86gMjPYxmIBkv,1020.0,2024-07-24,2024-07-24 09:46:39,2024-07-24 10:03:39
DG42Ytu3QXK49BG86gMjPYxmIBkv,360.0,2024-07-25,2024-07-25 08:25:32,2024-07-25 08:31:32
xO3KVjo9WswrIJjj6Y6zl2FTJ0zL,780.0,2024-07-06,2024-07-06 09:05:20,2024-07-06 09:18:20
xO3KVjo9WswrIJjj6Y6zl2FTJ0zL,300.0,2024-07-07,2024-07-07 09:02:05,2024-07-07 09:07:05
xO3KVjo9WswrIJjj6Y6zl2FTJ0zL,540.0,2024-07-08,2024-07-08 08:43:28,2024-07-08 08:52:28
xO3KVjo9WswrIJjj6Y6zl2FTJ0zL,840.0,2024-07-09,2024-07-09 08:16:42,2024-07-09 08:30:42
xO3KVjo9WswrIJjj6Y6zl2FTJ0zL,120.0,2024-07-10,2024-07-10 08:02:07,2024-07-10 08:04:07
xO3KVjo9WswrIJjj6Y6zl2FTJ0zL,780.0,2024-07-11,2024-07-11 10:12:02,2024-07-11 10:25:02
xO3KVjo9WswrIJjj6Y6zl2FTJ0zL,0.0,2024-07-12,2024-07-12 09:20:35,2024-07-12 09:20:35
xO3KVjo9WswrIJjj6Y6zl2FTJ0zL,540.0,2024-07-13,2024-07-13 09:51:55,2024-07-13 10:00:55
xO3KVjo9WswrIJjj6Y6zl2FTJ0zL,660.0,2024-07-14,2024-07-14 10:02:11,2024-07-14 10:13:11
xO3KVjo9WswrIJjj6Y6zl2FTJ0zL,660.0,2024-07-15,2024-07-15 08:46:05,2024-07-15 08:57:05
xO3KVjo9WswrIJjj6Y6zl2FTJ0zL,540.0,2024-07-16,2024-07-16 09:38:05,2024-07-16 09:47:05
xO3KVjo9WswrIJjj6Y6zl2FTJ0zL,1080.0,2024-07-17,2024-07-17 08:41:05,2024-07-17 08:59:05
xO3KVjo9WswrIJjj6Y6zl2FTJ0zL,660.0,2024-07-18,2024-07-18 10:41:51,2024-07-18 10:52:51
